,Open,High,Low,Close,Adj Close,Volume,Return,Year
2010-05-10,915.8101689878533,916.4635118658108,915.5039588848028,915.5156672434072,915.5156672434072,1311509,0.015029674857993447,2010
2010-05-11,906.4846340099721,906.4521219631041,903.9955712411087,906.3323159768075,906.3323159768075,3365019,-0.010030796408160292,2010
2010-05-12,901.4329670066195,907.3003329854314,898.3911593668181,902.3309202520377,902.3309202520377,9837528,-0.0044149321989664925,2010
2010-05-13,897.3120215171517,901.2137907731642,895.8917204393229,897.4749160523527,897.4749160523527,4647016,-0.005381622296982358,2010
2010-05-14,876.3096885593275,878.5967522711245,877.7300761805564,878.2216341821353,878.2216341821353,6925634,-0.021452724221981856,2010
2010-05-17,882.7191501598192,883.5713356456833,876.8129989494647,882.561633503798,882.561633503798,7563916,0.0049418041559685655,2010
2010-05-18,887.7254984282617,890.0903239868722,882.6178217247324,886.4588748322979,886.4588748322979,6923084,0.00441582908269833,2010
2010-05-19,885.662586184443,888.6468508471431,882.5199788900613,886.9700973050408,886.9700973050408,4953322,0.0005767018496369847,2010
2010-05-20,883.7743743155136,885.8153686983778,883.2654487024117,884.2925057659494,884.2925057659494,6009569,-0.0030188070006271772,2010
2010-05-21,866.2456194297843,866.2460399321205,865.9591711237478,865.9606259176987,865.9606259176987,2983286,-0.02073056113075622,2010
2010-05-24,862.0082813240211,861.4051294638665,858.7951179090079,860.929671925789,860.929671925789,5058675,-0.005809679841480397,2010
2010-05-25,856.5502412517047,858.9194948409121,855.0191466515917,856.934340317588,856.934340317588,5052948,-0.004640717747901535,2010
2010-05-26,846.4639524857189,851.282872573146,844.9167517218877,847.0503233509634,847.0503233509634,2624611,-0.011534159038324332,2010
2010-05-27,843.7600157553987,846.3769627036647,843.7098913738463,845.4245917993601,845.4245917993601,2779763,-0.0019192856749901122,2010
2010-05-28,851.0592449268935,852.756893890484,849.5111378539282,850.971222055589,850.971222055589,9507879,0.006560762852218183,2010
2010-05-31,877.2608390397182,880.397611832613,873.3316734662415,875.4730564872741,875.4730564872741,3338322,0.02879278851815803,2010
2010-06-01,878.4469427212103,881.3121752808199,875.0913610493571,878.2033655864391,878.2033655864391,9706139,0.0031186671924776643,2010
2010-06-02,882.0155407246726,884.8194533738897,880.3876894567737,882.0351915683449,882.0351915683449,8889546,0.0043632558608415195,2010
2010-06-03,881.7751631393646,881.7489123476676,876.7602540932593,881.4912504005147,881.4912504005147,7135599,-0.0006166887364925655,2010
2010-06-04,856.5517944773464,857.1444658569869,853.9733210161132,856.5612954586179,856.5612954586179,8739748,-0.028281568229485687,2010
2010-06-07,855.9524468341677,857.6768934258941,853.3824350480722,856.6489147138111,856.6489147138111,6756635,0.0001022918682618279,2010
2010-06-08,858.5574329790826,863.741506647618,857.0094403437071,857.8511813308525,857.8511813308525,9852174,0.0014034531491153857,2010
2010-06-09,890.1774567209179,894.6842521221354,889.1810304337619,889.976534263009,889.976534263009,8606252,0.0374486316872793,2010
2010-06-10,887.8692093473221,889.9365487855636,886.6463873050101,887.8535713586896,887.8535713586896,3990278,-0.002385414471716807,2010
2010-06-11,891.4431141954199,894.7537915468324,888.3663460516889,892.3134464167383,892.3134464167383,4922734,0.005023210135004286,2010
2010-06-14,893.4581100626006,892.3483157131601,891.2011924804434,892.294996457093,892.294996457093,5323102,-2.0676545578690586e-05,2010
2010-06-15,877.6820706271894,877.7513067324256,875.2636203266056,877.0990604737635,877.0990604737635,1153816,-0.017030170564293012,2010
2010-06-16,892.0796199682583,893.7200583772333,888.238389607981,892.5731422574869,892.5731422574869,5355772,0.017642342217725204,2010
2010-06-17,903.9914920333712,903.1151100332843,900.0655899933996,903.0867572749022,903.0867572749022,3592177,0.011778995490301591,2010
2010-06-18,913.7989517343602,917.3646188277818,914.0530342981382,914.2538577928791,914.2538577928791,8200203,0.01236547920564579,2010
2010-06-21,901.5342651999209,905.0255226041372,900.4660321306523,902.2398198901575,902.2398198901575,9348348,-0.013140811821921061,2010
2010-06-22,920.9755931234097,926.6366490275714,921.1367020515895,921.6757930967314,921.6757930967314,9794580,0.02154191466404143,2010
2010-06-23,901.1570056479809,904.2176748534667,901.2583819740353,902.7558481417411,902.7558481417411,9640193,-0.020527765941884213,2010
2010-06-24,911.58370392016,912.0466295671499,908.2616529289074,911.154056167587,911.154056167587,4653389,0.009302856407004123,2010
2010-06-25,939.8231616571235,944.8547145357028,938.222578358498,941.5472711203489,941.5472711203489,2452397,0.03335683438714976,2010
2010-06-28,926.8884622701771,928.5919457511881,923.6787646445343,928.0284931478234,928.0284931478234,9888067,-0.014358044876960352,2010
2010-06-29,918.6985951305663,924.9094323860432,918.1541695265313,920.6094009642528,920.6094009642528,3774928,-0.007994465944041629,2010
2010-06-30,922.3664107904254,922.5557069623011,917.6568783399238,922.445805417514,922.445805417514,4988718,0.001994770476314578,2010
2010-07-01,915.8029086296251,919.8504053983331,914.4569043961066,915.9405932411828,915.9405932411828,9819311,-0.007052134811743049,2010
2010-07-02,894.8014060286416,896.3324751828679,893.9391818231358,895.0938297932815,895.0938297932815,8695255,-0.022759951465991968,2010
2010-07-05,895.5272999301637,898.9478846248148,892.902956866885,896.4619311436954,896.4619311436954,9485424,0.0015284446220904524,2010
2010-07-06,881.5907961973888,883.8196159067637,882.5378795515381,882.6254395292469,882.6254395292469,6114678,-0.015434555705891584,2010
2010-07-07,889.7498043769348,890.1210832022458,888.7476150024866,889.3368231577182,889.3368231577182,5592278,0.007603886459527809,2010
2010-07-08,877.033205847812,879.5500790978981,877.4035868800497,877.5163241551815,877.5163241551815,6092078,-0.013291363513507015,2010
2010-07-09,898.6406759899286,898.5126904468348,890.4143619978104,898.3564734438487,898.3564734438487,6936976,0.02374901607526314,2010
2010-07-12,887.4647186302121,892.2850262568777,883.974819058864,888.2510416978237,888.2510416978237,5521586,-0.011248799385043529,2010
2010-07-13,884.5642276909351,886.0779419616466,883.1013573582788,884.4040950597655,884.4040950597655,4001441,-0.004330922743085108,2010
2010-07-14,896.8057324266898,900.3806405667851,894.7522598226038,895.6384664839458,895.6384664839458,7628721,0.01270275826054501,2010
2010-07-15,880.0657064991873,886.9178074228082,879.3871388514267,879.550144284877,879.550144284877,8462172,-0.01796296474650927,2010
2010-07-16,882.6266980012996,883.2323575510147,882.5579398186504,882.9908556315207,882.9908556315207,4370239,0.00391189901906186,2010
2010-07-19,900.9769483028198,902.8751910175754,899.1312890023606,900.7452775448822,900.7452775448822,2890612,0.02010714131423641,2010
2010-07-20,879.2649967967411,884.1747123379569,877.8498547585539,879.4766561997008,879.4766561997008,1332003,-0.023612248518418366,2010
2010-07-21,882.359065153258,886.329934475672,878.8921491011141,882.3521120556492,882.3521120556492,1791893,0.0032695078779845232,2010
2010-07-22,885.9443428672517,888.2966678374843,885.7382101924002,886.2329100975572,886.2329100975572,6283711,0.004398241913726286,2010
2010-07-23,896.9217638861112,898.3715492767705,895.557873170252,897.0691839351466,897.0691839351466,8391169,0.012227343076659736,2010
2010-07-26,881.060090419478,884.1426615211037,880.3482560709461,880.8732630554831,880.8732630554831,9525411,-0.018054260663171284,2010
2010-07-27,863.0082466249679,864.5258757828316,862.905235157296,863.8663758046498,863.8663758046498,8546543,-0.01930684919626413,2010
2010-07-28,870.1767324602494,872.2585300039622,868.4710854812132,871.0616255226213,871.0616255226213,7848861,0.00832912348425352,2010
2010-07-29,874.1620366598352,876.6258281655522,872.8411464430852,875.3775356187097,875.3775356187097,1094138,0.004954770098497763,2010
2010-07-30,877.6975562892005,881.9087603330809,878.4800644362304,879.1043615969072,879.1043615969072,7848952,0.004257392755188105,2010
2010-08-02,883.0361610652608,886.8220690510104,882.3126333165984,884.1123757582492,884.1123757582492,8812683,0.005696723142454729,2010
2010-08-03,875.6757730541225,878.3098296516243,870.6116198460068,875.5361578635918,875.5361578635918,7229072,-0.009700370823677362,2010
2010-08-04,878.2393418240979,881.7931940614824,877.6475173936346,879.024123587453,879.024123587453,6268840,0.003983805457415057,2010
2010-08-05,883.7815922463407,885.7385653765853,881.8884271335872,883.3279022590815,883.3279022590815,6122055,0.004896087099480306,2010
2010-08-06,874.334818502435,876.2965709458011,873.7987544459565,874.3044681167955,874.3044681167955,2669206,-0.010215271270395565,2010
2010-08-09,897.4403456745459,900.8742777670457,895.596919699432,899.2104452247384,899.2104452247384,3345245,0.02848661766717142,2010
2010-08-10,906.6446245269806,909.7152426497951,903.7363566998592,906.0511831239791,906.0511831239791,5220342,0.007607493813676758,2010
2010-08-11,891.0353445324247,891.9312147737828,887.7330163682201,890.3134795690381,890.3134795690381,5091002,-0.017369552458039728,2010
2010-08-12,898.6327081999323,899.6131831314611,899.438029777774,899.5267142262185,899.5267142262185,8800989,0.01034830412950738,2010
2010-08-13,887.1978310265787,889.9671430376471,885.8068219880589,886.82519457979,886.82519457979,8392665,-0.014120225053409818,2010
2010-08-16,896.9697924123941,900.840430148891,897.424975721873,897.7387040300498,897.7387040300498,7151538,0.012306269056136854,2010
2010-08-17,913.8785649326044,919.5771548773016,912.4482051718252,913.7893147859606,913.7893147859606,1150636,0.017878933685111065,2010
2010-08-18,901.855409861059,905.3285130184481,901.8039524892306,902.9972484432002,902.9972484432002,6190477,-0.011810234775275652,2010
2010-08-19,914.8542591496791,917.3858396791451,916.2913507705548,916.4976369762741,916.4976369762741,7324259,0.01495064193866491,2010
2010-08-20,922.2773781121333,923.6470492144367,919.6053844714249,922.6305769566549,922.6305769566549,3847833,0.006691713904047436,2010
2010-08-23,934.3531390057833,935.6499941615883,931.7481587904193,934.4687598407652,934.4687598407652,6871006,0.012830902399917354,2010
2010-08-24,961.1410226817969,963.315719305186,960.3310003753155,961.5234010133152,961.5234010133152,4598285,0.028951894739809303,2010
2010-08-25,957.3301146665186,961.1912518795273,958.3079360337836,958.4649664758118,958.4649664758118,6349193,-0.0031808217400430827,2010
2010-08-26,947.7286059451496,948.9779866526296,946.2381196663489,948.1077533465121,948.1077533465121,4986026,-0.01080604246536232,2010
2010-08-27,936.1835157463693,939.4032511487359,935.0490759973186,935.931474311562,935.931474311562,9247243,-0.01284271644438284,2010
2010-08-30,924.9047785650176,928.4826685356232,922.0027528958301,924.9463022072243,924.9463022072243,2192508,-0.01173715427448152,2010
2010-08-31,924.5077440725564,924.603433724425,921.8445521145538,924.3390512430815,924.3390512430815,4618727,-0.0006565256412115472,2010
2010-09-01,928.9084290914012,934.3564871326564,926.6918254738415,929.5313221596788,929.5313221596788,5836945,0.00561727962224956,2010
2010-09-02,934.94819272598,940.1451272675461,930.811586203644,933.8539792887184,933.8539792887184,6260550,0.00465036198995028,2010
2010-09-03,944.7953801208323,946.4624321798007,943.9179792903739,945.9079318090618,945.9079318090618,1958784,0.012907748735540459,2010
2010-09-06,947.0268723552117,952.0136235770251,943.793427439424,946.5653646648038,946.5653646648038,6528834,0.000695028378168594,2010
2010-09-07,968.8203109351555,968.7021588904441,963.1005504558016,967.6766225540932,967.6766225540932,6482274,0.022303011157359665,2010
2010-09-08,964.7826761836978,964.9712701358992,963.1769113413643,964.3189274075168,964.3189274075168,9217358,-0.003469852498569348,2010
2010-09-09,1003.9443818214799,1005.0379582647523,1003.0556055842909,1004.147746067611,1004.147746067611,1438804,0.04130253749884427,2010
2010-09-10,1013.5380246255258,1015.7737373223559,1010.5367241422282,1014.0737567963398,1014.0737567963398,6798124,0.009885010216475143,2010
2010-09-13,1002.5801647181277,1002.4801388130082,1001.0006283458365,1001.5424789237165,1001.5424789237165,5799438,-0.012357363346244266,2010
2010-09-14,984.5520958918913,986.9542967856269,981.9820528680164,985.9550852556443,985.9550852556443,1802735,-0.015563387470916679,2010
2010-09-15,992.6196053051528,995.4536894446672,990.7239069754896,993.5835047678412,993.5835047678412,1810463,0.0077370862286478825,2010
2010-09-16,990.355982157306,994.4023308330648,987.2366767565449,990.7498624587864,990.7498624587864,9475997,-0.00285194177988779,2010
2010-09-17,1003.0961268201903,1003.2419773822647,1000.2393483051239,1001.8561757597746,1001.8561757597746,6654073,0.01121000741138145,2010
2010-09-20,1009.8522079960624,1010.2278485748734,1008.9149440976491,1009.4688443993679,1009.4688443993679,4553409,0.007598564368603178,2010
2010-09-21,1007.8941679472501,1011.3180320853628,1005.3434612686921,1008.8708010470887,1008.8708010470887,5532209,-0.0005924336898530669,2010
2010-09-22,996.2514141475674,997.3509944641243,992.1638429692838,996.5606545975725,996.5606545975725,8067658,-0.01220190577102609,2010
2010-09-23,973.8157724929264,976.6775637929929,970.5402581267758,974.4143777971474,974.4143777971474,1147712,-0.022222708370287947,2010
2010-09-24,967.6878840722418,970.1259254899039,964.4646265256087,968.3752261481134,968.3752261481134,5487983,-0.00619772428100529,2010
2010-09-27,982.2597278893537,981.3043934932081,977.8101459968881,981.2991444030769,981.2991444030769,8867311,0.013345981914852034,2010
2010-09-28,983.5900578471933,988.0709276699823,982.2868186712328,984.9411440943336,984.9411440943336,7905424,0.0037114061619529792,2010
2010-09-29,968.5846616170398,968.4802246149344,965.0162468693135,967.0289239971718,967.0289239971718,7672402,-0.01818608168067981,2010
2010-09-30,970.8279060184399,971.5264402918588,969.0279456933615,970.0245029249108,970.0245029249108,6775469,0.0030977138877676946,2010
2010-10-01,977.1808322298476,982.3374648162318,972.375437373732,976.1160246724703,976.1160246724703,4143092,0.0062797606959326124,2010
2010-10-04,963.2167539602527,971.6819389905215,961.0294497124103,963.6628715797788,963.6628715797788,3487274,-0.012757861543016946,2010
2010-10-05,966.2218929395219,966.8875262721572,966.1523013633342,966.3667906710093,966.3667906710093,2175806,0.002805876589182965,2010
2010-10-06,966.3068866153963,972.7035678872677,966.5054488265721,967.6937386528508,967.6937386528508,8295613,0.0013731307766899903,2010
2010-10-07,951.0876456345954,951.9347443024877,948.0934087893838,951.586907512024,951.586907512024,7340304,-0.016644554467459383,2010
2010-10-08,957.6421989387334,959.3331325852256,950.0555062105783,957.1696874824906,957.1696874824906,5458490,0.005866810405224188,2010
2010-10-11,966.9513693637124,965.9889683200373,962.6910055998926,965.6997615739654,965.6997615739654,9276101,0.008911767895523504,2010
2010-10-12,980.7840610314347,983.8368525404202,978.5932730443576,981.8711463643535,981.8711463643535,6017996,0.01674576864762911,2010
2010-10-13,997.5178173744159,1004.5940557352321,996.6766080248905,997.8825493706249,997.8825493706249,5492774,0.016307030780523535,2010
2010-10-14,977.6122729720644,978.3628665144684,977.2635182736889,977.7602073290076,977.7602073290076,8382613,-0.020165040519356414,2010
2010-10-15,963.1483362480044,966.7387724203068,962.5977314991691,964.4945673506859,964.4945673506859,1606143,-0.013567375598726894,2010
2010-10-18,973.0030899799201,974.76285117664,967.1603962192941,972.4280453926126,972.4280453926126,1346758,0.008225529008129895,2010
2010-10-19,979.6987511185042,981.8761915626842,976.5114197281945,980.4085574352451,980.4085574352451,5034348,0.008206789263683234,2010
2010-10-20,988.2799809912177,993.6473648921007,985.5897380589879,988.473119101088,988.473119101088,3790060,0.008225715294590819,2010
2010-10-21,1045.6193976620614,1053.6392235946068,1039.995854722927,1046.0921783650354,1046.0921783650354,3772180,0.058290972359820836,2010
2010-10-22,1054.7400812831138,1056.2611226123386,1048.1010485923327,1055.5732859233021,1055.5732859233021,7526784,0.009063357660397564,2010
2010-10-25,1074.0735969928649,1075.5787570414452,1066.7699204258201,1074.0811638790692,1074.0811638790692,6134354,0.01753348460270887,2010
2010-10-26,1089.7533224027322,1093.837823513795,1089.3720976631305,1089.9883343281408,1089.9883343281408,4707890,0.01481002645239804,2010
2010-10-27,1100.773977720423,1102.7313075011934,1096.986339538324,1101.1834614704057,1101.1834614704057,9964214,0.010270868769586938,2010
2010-10-28,1095.7277365468922,1102.3915238169668,1093.3579037292232,1096.5265140295176,1096.5265140295176,8335726,-0.004229038669605334,2010
2010-10-29,1109.9127566172626,1110.3815410732655,1109.1987828295103,1109.5582253905802,1109.5582253905802,7779106,0.011884538307399106,2010
2010-11-01,1099.0650184162914,1105.0816502982923,1096.8786800890116,1097.2505858995846,1097.2505858995846,8304403,-0.011092378218063415,2010
2010-11-02,1094.0544937173318,1096.1003758322333,1090.9661213352638,1093.9014708675734,1093.9014708675734,5682428,-0.003052279101100175,2010
